,Unnamed: 0,Generation / + Imbalance price [EUR/MWh] - MBA|DK2
5738,5738,29.0
5739,5739,27.0
5740,5740,27.0
5741,5741,29.0
5742,5742,31.1
5743,5743,31.5
5744,5744,39.2
5745,5745,39.2
5746,5746,52.79
5747,5747,51.7
5748,5748,46.58
5749,5749,44.73
5750,5750,45.0
5751,5751,45.6
5752,5752,48.83
5753,5753,55.92
5754,5754,69.85
5755,5755,80.01
5756,5756,73.08
5757,5757,33.66
5758,5758,31.05
5759,5759,30.05
5760,5760,29.5
5761,5761,28.0
5762,5762,34.5
5763,5763,33.98
5764,5764,34.39
5765,5765,35.39
5766,5766,34.0
5767,5767,52.54
5768,5768,58.92
5769,5769,56.92
5770,5770,51.9
5771,5771,50.01
5772,5772,42.12
5773,5773,39.62
5774,5774,37.92
5775,5775,37.71
5776,5776,37.42
5777,5777,44.0
5778,5778,31.2
5779,5779,31.2
5780,5780,31.6
5781,5781,50.96
5782,5782,44.95
5783,5783,31.6
5784,5784,32.01
5785,5785,33.1
5786,5786,33.55
5787,5787,32.25
5788,5788,34.08
5789,5789,35.29
5790,5790,48.58
5791,5791,51.28
5792,5792,33.9
5793,5793,33.9
5794,5794,35.0
5795,5795,34.2
5796,5796,33.0
5797,5797,33.0
5798,5798,30.0
5799,5799,30.0
5800,5800,30.5
5801,5801,36.1
5802,5802,36.6
5803,5803,33.0
5804,5804,33.4
5805,5805,33.4
5806,5806,30.62
5807,5807,30.39
5808,5808,37.39
5809,5809,32.66
5810,5810,23.41
5811,5811,22.0
5812,5812,19.92
5813,5813,14.0
5814,5814,20.0
5815,5815,29.0
5816,5816,29.0
5817,5817,35.53
5818,5818,35.68
5819,5819,35.49
5820,5820,33.0
5821,5821,30.0
5822,5822,30.0
5823,5823,29.38
5824,5824,29.38
5825,5825,32.37
5826,5826,40.68
5827,5827,47.21
5828,5828,47.0
5829,5829,41.42
5830,5830,37.07
5831,5831,23.0
5832,5832,13.5
5833,5833,0.0
5834,5834,-6.98
5835,5835,0.0
5836,5836,4.99
5837,5837,16.0
5838,5838,13.5
5839,5839,13.5
5840,5840,22.0
5841,5841,34.99
5842,5842,35.79
5843,5843,35.72
5844,5844,35.0
5845,5845,34.27
5846,5846,33.74
5847,5847,32.99
5848,5848,33.04
5849,5849,32.4
5850,5850,34.07
5851,5851,30.7
5852,5852,30.9
5853,5853,32.92
5854,5854,32.92
5855,5855,32.74
5856,5856,30.0
5857,5857,26.97
5858,5858,25.96
5859,5859,25.0
5860,5860,26.26
5861,5861,29.96
5862,5862,38.21
5863,5863,34.28
5864,5864,32.0
5865,5865,32.0
5866,5866,32.5
5867,5867,32.8
5868,5868,31.2
5869,5869,31.2
5870,5870,33.0
5871,5871,33.0
5872,5872,32.0
5873,5873,31.9
5874,5874,33.0
5875,5875,32.0
5876,5876,32.0
5877,5877,34.28
5878,5878,33.92
5879,5879,30.5
5880,5880,31.6
5881,5881,34.22
5882,5882,33.58
5883,5883,34.11
5884,5884,34.79
5885,5885,35.63
5886,5886,37.5
5887,5887,34.0
5888,5888,34.5
5889,5889,39.55
5890,5890,39.34
5891,5891,34.5
5892,5892,34.4
5893,5893,33.0
5894,5894,31.5
5895,5895,31.5
5896,5896,34.4
5897,5897,31.2
5898,5898,31.2
5899,5899,32.0
5900,5900,31.0
5901,5901,31.0
5902,5902,32.0
5903,5903,35.0
5904,5904,25.0
5905,5905,21.0
5906,5906,19.0
5907,5907,19.0
5908,5908,22.97
5909,5909,32.3
5910,5910,32.0
5911,5911,46.96
5912,5912,66.18
5913,5913,43.5
5914,5914,35.0
5915,5915,35.0
5916,5916,40.65
5917,5917,36.0
5918,5918,36.0
5919,5919,36.0
5920,5920,36.0
5921,5921,38.97
5922,5922,38.92
5923,5923,40.26
5924,5924,40.67
5925,5925,31.1
5926,5926,31.0
5927,5927,31.0
5928,5928,28.0
5929,5929,25.96
5930,5930,25.3
5931,5931,27.64
5932,5932,28.65
5933,5933,29.5
5934,5934,34.26
5935,5935,32.5
5936,5936,40.59
5937,5937,31.5
5938,5938,31.54
5939,5939,30.6
5940,5940,30.1
5941,5941,30.6
5942,5942,30.6
5943,5943,30.6
5944,5944,31.54
5945,5945,35.15
5946,5946,35.93
5947,5947,39.95
5948,5948,40.92
5949,5949,34.2
5950,5950,35.53
5951,5951,26.0
5952,5952,23.14
5953,5953,23.14
5954,5954,24.36
5955,5955,24.67
5956,5956,26.3
5957,5957,28.18
5958,5958,31.2
5959,5959,32.0
5960,5960,35.7
5961,5961,34.7
5962,5962,31.5
5963,5963,29.0
5964,5964,29.0
5965,5965,29.7
5966,5966,29.0
5967,5967,29.0
5968,5968,29.0
5969,5969,29.4
5970,5970,31.0
5971,5971,31.5
5972,5972,40.07
5973,5973,29.7
5974,5974,29.7
5975,5975,29.7
5976,5976,32.8
5977,5977,30.0
5978,5978,29.44
5979,5979,29.19
5980,5980,29.45
5981,5981,29.99
5982,5982,32.83
5983,5983,35.09
5984,5984,36.53
5985,5985,39.97
5986,5986,39.98
5987,5987,36.99
5988,5988,36.0
5989,5989,35.09
5990,5990,34.8
5991,5991,34.34
5992,5992,34.98
5993,5993,32.0
5994,5994,30.17
5995,5995,30.17
5996,5996,31.0
5997,5997,34.3
5998,5998,37.98
5999,5999,34.78
6000,6000,34.46
6001,6001,33.41
6002,6002,32.88
6003,6003,32.75
6004,6004,32.71
6005,6005,32.86
6006,6006,33.53
6007,6007,34.02
6008,6008,35.0
6009,6009,37.27
6010,6010,31.4
6011,6011,31.3
6012,6012,35.63
6013,6013,34.98
6014,6014,34.93
6015,6015,34.87
6016,6016,35.15
6017,6017,39.3
6018,6018,43.11
6019,6019,49.55
6020,6020,54.34
6021,6021,32.0
6022,6022,32.0
6023,6023,32.0
6024,6024,38.33
6025,6025,34.09
6026,6026,30.68
6027,6027,30.68
6028,6028,30.5
6029,6029,34.16
6030,6030,48.18
6031,6031,63.52
6032,6032,71.36
6033,6033,33.0
6034,6034,34.71
6035,6035,47.83
6036,6036,46.0
6037,6037,45.23
6038,6038,42.64
6039,6039,42.23
6040,6040,41.6
6041,6041,45.14
6042,6042,49.99
6043,6043,60.94
6044,6044,57.48
6045,6045,45.94
6046,6046,40.38
6047,6047,34.35
6048,6048,33.01
6049,6049,32.45
6050,6050,31.09
6051,6051,30.76
6052,6052,31.29
6053,6053,33.21
6054,6054,40.02
6055,6055,44.95
6056,6056,45.93
6057,6057,41.0
6058,6058,36.0
6059,6059,35.36
6060,6060,35.6
6061,6061,35.47
6062,6062,35.43
6063,6063,35.04
6064,6064,34.94
6065,6065,38.34
6066,6066,44.94
6067,6067,48.02
6068,6068,51.59
6069,6069,42.75
6070,6070,35.89
6071,6071,31.7
6072,6072,31.25
6073,6073,30.23
6074,6074,24.0
6075,6075,20.5
6076,6076,20.5
6077,6077,24.0
6078,6078,30.0
6079,6079,30.0
6080,6080,30.7
6081,6081,30.9
6082,6082,30.6
6083,6083,30.0
6084,6084,29.3
6085,6085,29.75
6086,6086,33.73
6087,6087,33.24
6088,6088,32.82
6089,6089,29.5
6090,6090,29.5
6091,6091,29.5
6092,6092,30.0
6093,6093,27.0
6094,6094,25.21
6095,6095,25.21
6096,6096,25.3
6097,6097,27.21
6098,6098,27.53
6099,6099,26.89
6100,6100,28.03
6101,6101,30.74
6102,6102,44.66
6103,6103,50.32
6104,6104,55.55
6105,6105,47.96
6106,6106,43.93
6107,6107,31.0
6108,6108,30.5
6109,6109,30.9
6110,6110,26.31
6111,6111,26.31
6112,6112,27.4
6113,6113,31.5
6114,6114,29.85
6115,6115,29.85
6116,6116,32.0
6117,6117,26.0
6118,6118,26.0
6119,6119,26.31
6120,6120,25.83
6121,6121,18.24
6122,6122,18.24
6123,6123,11.0
6124,6124,11.0
6125,6125,14.0
6126,6126,22.5
6127,6127,28.0
6128,6128,30.39
6129,6129,31.4
6130,6130,29.0
6131,6131,25.83
6132,6132,25.0
6133,6133,27.0
6134,6134,25.83
6135,6135,25.83
6136,6136,25.83
6137,6137,25.83
6138,6138,25.83
6139,6139,50.91
6140,6140,51.68
6141,6141,27.86
6142,6142,24.0
6143,6143,22.79
6144,6144,27.92
6145,6145,27.25
6146,6146,26.7
6147,6147,27.0
6148,6148,27.26
6149,6149,27.9
6150,6150,28.81
6151,6151,40.52
6152,6152,41.95
6153,6153,41.77
6154,6154,36.49
6155,6155,30.67
6156,6156,25.0
6157,6157,22.0
6158,6158,22.0
6159,6159,23.6
6160,6160,30.88
6161,6161,34.6
6162,6162,42.96
6163,6163,50.85
6164,6164,47.99
6165,6165,44.05
6166,6166,40.95
6167,6167,22.62
6168,6168,23.0
6169,6169,24.31
6170,6170,18.96
6171,6171,17.29
6172,6172,0.0
6173,6173,0.0
6174,6174,0.0
6175,6175,5.0
6176,6176,24.24
6177,6177,24.83
6178,6178,23.37
6179,6179,24.26
6180,6180,19.89
6181,6181,19.76
6182,6182,18.67
6183,6183,2.0
6184,6184,14.0
6185,6185,19.0
6186,6186,34.55
6187,6187,32.91
6188,6188,32.02
6189,6189,28.39
6190,6190,5.0
6191,6191,5.03
6192,6192,14.09
6193,6193,0.0
6194,6194,0.0
6195,6195,0.0
6196,6196,0.0
6197,6197,10.0
6198,6198,33.63
6199,6199,43.9
6200,6200,50.95
6201,6201,43.9
6202,6202,31.0
6203,6203,31.5
6204,6204,31.5
6205,6205,35.54
6206,6206,35.4
6207,6207,32.0
6208,6208,32.0
6209,6209,40.56
6210,6210,52.99
6211,6211,58.54
6212,6212,50.96
6213,6213,44.69
6214,6214,41.21
6215,6215,32.24
6216,6216,31.68
6217,6217,31.63
6218,6218,30.17
6219,6219,30.04
6220,6220,30.57
6221,6221,33.15
6222,6222,36.48
6223,6223,49.69
6224,6224,50.78
6225,6225,32.4
6226,6226,32.4
6227,6227,36.58
6228,6228,35.94
6229,6229,35.84
6230,6230,35.64
6231,6231,22.77
6232,6232,35.3
6233,6233,35.35
6234,6234,35.63
6235,6235,38.54
6236,6236,38.81
6237,6237,35.77
6238,6238,33.23
6239,6239,30.03
6240,6240,30.27
6241,6241,29.59
6242,6242,23.0
6243,6243,23.0
6244,6244,27.4
6245,6245,27.2
6246,6246,30.0
6247,6247,35.4
6248,6248,51.22
6249,6249,46.36
6250,6250,31.0
6251,6251,30.8
6252,6252,35.45
6253,6253,35.0
6254,6254,32.37
6255,6255,31.0
6256,6256,30.7
6257,6257,31.0
6258,6258,31.0
6259,6259,52.27
6260,6260,53.17
6261,6261,48.07
6262,6262,28.8
6263,6263,27.81
6264,6264,24.0
6265,6265,31.15
6266,6266,30.78
6267,6267,30.36
6268,6268,31.43
6269,6269,34.5
6270,6270,48.73
6271,6271,51.79
6272,6272,54.0
6273,6273,52.0
6274,6274,50.19
6275,6275,32.5
6276,6276,30.6
6277,6277,30.8
6278,6278,36.0
6279,6279,29.3
6280,6280,29.3
6281,6281,33.4
6282,6282,52.2
6283,6283,71.47
6284,6284,61.13
6285,6285,32.83
6286,6286,32.83
6287,6287,38.61
6288,6288,37.37
6289,6289,36.06
6290,6290,35.04
6291,6291,35.4
6292,6292,35.71
6293,6293,37.25
6294,6294,48.77
6295,6295,53.47
6296,6296,60.73
6297,6297,52.09
6298,6298,49.48
6299,6299,42.85
6300,6300,37.02
6301,6301,35.48
6302,6302,32.0
6303,6303,30.0
6304,6304,30.0
6305,6305,30.83
6306,6306,30.83
6307,6307,30.0
6308,6308,28.3
6309,6309,27.0
6310,6310,27.0
6311,6311,27.0
6312,6312,26.16
6313,6313,24.14
6314,6314,24.14
6315,6315,25.15
6316,6316,31.97
6317,6317,32.96
6318,6318,35.38
6319,6319,29.0
6320,6320,28.5
6321,6321,28.5
6322,6322,26.16
6323,6323,25.0
6324,6324,25.0
6325,6325,32.54
6326,6326,32.42
6327,6327,32.52
6328,6328,33.02
6329,6329,39.66
6330,6330,50.0
6331,6331,50.0
6332,6332,46.32
6333,6333,34.93
6334,6334,28.8
6335,6335,28.01
6336,6336,25.0
6337,6337,23.0
6338,6338,29.16
6339,6339,29.24
6340,6340,29.87
6341,6341,29.72
6342,6342,29.42
6343,6343,27.55
6344,6344,33.29
6345,6345,34.47
6346,6346,34.92
6347,6347,34.99
6348,6348,34.67
6349,6349,34.39
6350,6350,34.19
6351,6351,34.16
6352,6352,30.5
6353,6353,30.5
6354,6354,39.01
6355,6355,40.97
6356,6356,38.5
6357,6357,34.44
6358,6358,33.4
6359,6359,31.99
6360,6360,27.66
6361,6361,27.2
6362,6362,27.38
6363,6363,27.31
6364,6364,27.55
6365,6365,32.08
6366,6366,38.37
6367,6367,48.99
6368,6368,50.0
6369,6369,49.84
6370,6370,34.0
6371,6371,33.4
6372,6372,33.56
6373,6373,43.37
6374,6374,34.0
6375,6375,34.0
6376,6376,34.0
6377,6377,53.97
6378,6378,55.58
6379,6379,64.98
6380,6380,53.1
6381,6381,49.21
6382,6382,42.85
6383,6383,35.79
6384,6384,36.35
6385,6385,35.44
6386,6386,35.24
6387,6387,35.43
6388,6388,36.33
6389,6389,38.95
6390,6390,55.98
6391,6391,65.17
6392,6392,65.19
6393,6393,53.04
6394,6394,52.95
6395,6395,50.9
6396,6396,49.15
6397,6397,34.0
6398,6398,34.0
6399,6399,46.82
6400,6400,49.77
6401,6401,54.96
6402,6402,60.2
6403,6403,54.19
6404,6404,51.18
6405,6405,46.41
6406,6406,37.58
6407,6407,34.72
6408,6408,35.16
6409,6409,33.99
6410,6410,33.81
6411,6411,34.25
6412,6412,34.98
6413,6413,36.41
6414,6414,50.91
6415,6415,56.97
6416,6416,62.08
6417,6417,56.64
6418,6418,51.67
6419,6419,50.98
6420,6420,49.8
6421,6421,50.24
6422,6422,50.02
6423,6423,49.95
6424,6424,48.48
6425,6425,49.99
6426,6426,54.19
6427,6427,59.66
6428,6428,51.74
6429,6429,32.0
6430,6430,32.23
6431,6431,33.67
6432,6432,34.18
6433,6433,32.92
6434,6434,31.94
6435,6435,32.33
6436,6436,32.91
6437,6437,34.9
6438,6438,46.21
6439,6439,50.29
6440,6440,34.5
6441,6441,34.5
6442,6442,35.1
6443,6443,48.93
6444,6444,35.8
6445,6445,46.6
6446,6446,32.9
6447,6447,32.9
6448,6448,32.9
6449,6449,34.0
6450,6450,30.9
6451,6451,30.8
6452,6452,30.0
6453,6453,30.0
6454,6454,30.0
6455,6455,28.0
6456,6456,28.0
6457,6457,30.36
6458,6458,29.78
6459,6459,27.99
6460,6460,28.87
6461,6461,30.4
6462,6462,31.94
6463,6463,48.37
6464,6464,50.31
6465,6465,50.08
6466,6466,47.27
6467,6467,44.14
6468,6468,32.4
6469,6469,30.5
6470,6470,30.5
6471,6471,30.6
6472,6472,31.1
6473,6473,31.7
6474,6474,46.54
6475,6475,48.36
6476,6476,47.49
6477,6477,35.14
6478,6478,34.0
6479,6479,31.06
6480,6480,31.55
6481,6481,27.0
6482,6482,22.0
6483,6483,22.0
6484,6484,22.0
6485,6485,22.0
6486,6486,22.0
6487,6487,26.0
6488,6488,31.1
6489,6489,31.5
6490,6490,30.3
6491,6491,31.38
6492,6492,30.83
6493,6493,29.32
6494,6494,29.04
6495,6495,28.98
6496,6496,31.36
6497,6497,29.28
6498,6498,29.22
6499,6499,29.22
6500,6500,28.91
6501,6501,26.2
6502,6502,16.0
6503,6503,16.0
6504,6504,0.04
6505,6505,1.19
6506,6506,12.79
6507,6507,13.15
6508,6508,13.96
6509,6509,13.08
6510,6510,18.11
6511,6511,23.09
6512,6512,24.96
6513,6513,27.1
6514,6514,32.01
6515,6515,31.9
6516,6516,31.8
6517,6517,31.63
6518,6518,31.65
6519,6519,31.55
6520,6520,31.72
6521,6521,32.44
6522,6522,33.45
6523,6523,34.13
6524,6524,33.83
6525,6525,32.91
6526,6526,31.94
6527,6527,29.7
6528,6528,28.76
6529,6529,23.0
6530,6530,23.16
6531,6531,21.0
6532,6532,21.0
6533,6533,24.0
6534,6534,28.0
6535,6535,45.33
6536,6536,31.73
6537,6537,31.73
6538,6538,34.33
6539,6539,33.83
6540,6540,33.81
6541,6541,33.73
6542,6542,33.57
6543,6543,33.28
6544,6544,33.49
6545,6545,34.52
6546,6546,34.83
6547,6547,35.13
6548,6548,35.03
6549,6549,34.38
6550,6550,33.67
6551,6551,32.2
6552,6552,32.08
6553,6553,31.26
6554,6554,30.04
6555,6555,30.2
6556,6556,30.13
6557,6557,33.01
6558,6558,47.47
6559,6559,50.98
6560,6560,51.05
6561,6561,34.8
6562,6562,31.0
6563,6563,30.0
6564,6564,29.8
6565,6565,29.4
6566,6566,27.0
6567,6567,27.0
6568,6568,29.0
6569,6569,27.0
6570,6570,29.0
6571,6571,54.99
6572,6572,52.92
6573,6573,32.0
6574,6574,31.5
6575,6575,30.2
6576,6576,30.2
6577,6577,28.3
6578,6578,30.94
6579,6579,26.5
6580,6580,26.0
6581,6581,26.0
6582,6582,29.7
6583,6583,31.0
6584,6584,31.0
6585,6585,34.68
6586,6586,50.0
6587,6587,48.04
6588,6588,41.4
6589,6589,33.67
6590,6590,33.61
6591,6591,31.16
6592,6592,33.0
6593,6593,40.49
6594,6594,48.01
6595,6595,51.61
6596,6596,31.0
6597,6597,30.7
6598,6598,30.0
6599,6599,30.0
6600,6600,33.35
6601,6601,32.29
6602,6602,30.06
6603,6603,21.1
6604,6604,32.93
6605,6605,33.94
6606,6606,35.7
6607,6607,42.98
6608,6608,49.92
6609,6609,47.89
6610,6610,46.8
6611,6611,47.61
6612,6612,42.93
6613,6613,37.82
6614,6614,36.74
6615,6615,36.86
6616,6616,40.4
6617,6617,54.83
6618,6618,58.83
6619,6619,66.33
6620,6620,53.53
6621,6621,48.06
6622,6622,45.59
6623,6623,35.93
6624,6624,37.49
6625,6625,34.96
6626,6626,34.18
6627,6627,33.78
6628,6628,34.71
6629,6629,35.66
6630,6630,43.33
6631,6631,48.77
6632,6632,61.71
6633,6633,67.4
6634,6634,66.72
6635,6635,66.7
6636,6636,57.06
6637,6637,47.78
6638,6638,45.35
6639,6639,47.93
6640,6640,49.49
6641,6641,50.05
6642,6642,50.27
6643,6643,53.52
6644,6644,49.22
6645,6645,40.5
6646,6646,35.87
6647,6647,34.35
6648,6648,34.85
6649,6649,34.32
6650,6650,33.21
6651,6651,32.35
6652,6652,32.21
6653,6653,32.92
6654,6654,33.92
6655,6655,34.49
6656,6656,35.74
6657,6657,42.95
6658,6658,39.96
6659,6659,37.7
6660,6660,37.18
6661,6661,36.51
6662,6662,35.93
6663,6663,36.27
6664,6664,38.05
6665,6665,43.59
6666,6666,48.11
6667,6667,52.09
6668,6668,49.75
6669,6669,41.0
6670,6670,40.0
6671,6671,35.9
6672,6672,35.35
6673,6673,34.64
6674,6674,34.03
6675,6675,33.58
6676,6676,33.61
6677,6677,33.85
6678,6678,34.02
6679,6679,34.28
6680,6680,35.03
6681,6681,35.85
6682,6682,36.55
6683,6683,36.52
6684,6684,36.08
6685,6685,31.5
6686,6686,32.5
6687,6687,32.5
6688,6688,32.5
6689,6689,36.64
6690,6690,33.98
6691,6691,52.19
6692,6692,38.41
6693,6693,34.4
6694,6694,35.36
6695,6695,34.39
6696,6696,33.39
6697,6697,33.28
6698,6698,33.22
6699,6699,33.34
6700,6700,34.19
6701,6701,36.16
6702,6702,57.69
6703,6703,71.01
6704,6704,71.07
6705,6705,71.02
6706,6706,70.73
6707,6707,35.98
6708,6708,36.0
6709,6709,36.0
6710,6710,36.0
6711,6711,36.0
6712,6712,64.83
6713,6713,36.3
6714,6714,36.3
6715,6715,75.28
6716,6716,69.26
6717,6717,36.0
6718,6718,36.0
6719,6719,35.81
6720,6720,35.68
6721,6721,34.91
6722,6722,34.35
6723,6723,34.03
6724,6724,34.41
6725,6725,36.1
6726,6726,61.2
6727,6727,60.18
6728,6728,65.58
6729,6729,65.78
6730,6730,56.77
6731,6731,57.26
6732,6732,57.29
6733,6733,35.9
6734,6734,60.19
6735,6735,58.47
6736,6736,56.25
6737,6737,56.18
6738,6738,60.98
6739,6739,57.28
6740,6740,55.71
6741,6741,32.0
6742,6742,32.0
6743,6743,33.62
6744,6744,34.17
6745,6745,28.0
6746,6746,26.8
6747,6747,27.0
6748,6748,28.0
6749,6749,29.0
6750,6750,31.0
6751,6751,33.0
6752,6752,33.0
6753,6753,33.0
6754,6754,33.84
6755,6755,60.47
6756,6756,34.0
6757,6757,33.84
6758,6758,53.25
6759,6759,57.83
6760,6760,57.8
6761,6761,61.39
6762,6762,35.83
6763,6763,64.7
6764,6764,32.0
6765,6765,32.0
6766,6766,34.3
6767,6767,34.1
6768,6768,33.49
6769,6769,33.14
6770,6770,32.98
6771,6771,32.96
6772,6772,33.44
6773,6773,34.49
6774,6774,55.02
6775,6775,32.9
6776,6776,32.97
6777,6777,33.4
6778,6778,33.4
6779,6779,33.8
6780,6780,33.8
6781,6781,34.6
6782,6782,34.27
6783,6783,31.0
6784,6784,32.6
6785,6785,34.81
6786,6786,60.53
6787,6787,33.0
6788,6788,31.82
6789,6789,31.82
6790,6790,28.84
6791,6791,25.36
6792,6792,25.36
6793,6793,22.9
6794,6794,22.4
6795,6795,23.07
6796,6796,29.6
6797,6797,30.0
6798,6798,29.2
6799,6799,31.5
6800,6800,33.6
6801,6801,33.0
6802,6802,33.81
6803,6803,34.98
6804,6804,34.75
6805,6805,34.42
6806,6806,34.14
6807,6807,33.85
6808,6808,33.79
6809,6809,34.19
6810,6810,34.76
6811,6811,34.92
6812,6812,34.26
6813,6813,33.61
6814,6814,32.81
6815,6815,27.55
6816,6816,0.47
6817,6817,0.03
6818,6818,-2.66
6819,6819,0.09
6820,6820,5.8
6821,6821,10.79
6822,6822,32.9
6823,6823,33.25
6824,6824,33.78
6825,6825,34.6
6826,6826,30.0
6827,6827,30.0
6828,6828,29.7
6829,6829,29.7
6830,6830,29.7
6831,6831,33.62
6832,6832,33.91
6833,6833,35.74
6834,6834,35.38
6835,6835,33.39
6836,6836,32.0
6837,6837,32.0
6838,6838,32.0
6839,6839,29.5
6840,6840,31.44
6841,6841,25.66
6842,6842,33.26
6843,6843,33.29
6844,6844,33.41
6845,6845,33.83
6846,6846,33.8
6847,6847,34.31
6848,6848,32.5
6849,6849,34.3
6850,6850,36.33
6851,6851,36.32
6852,6852,36.27
6853,6853,35.9
6854,6854,35.82
6855,6855,35.8
6856,6856,35.98
6857,6857,36.94
6858,6858,37.36
6859,6859,37.4
6860,6860,35.92
6861,6861,27.6
6862,6862,16.51
6863,6863,4.02
6864,6864,31.75
6865,6865,10.17
6866,6866,9.31
6867,6867,15.17
6868,6868,16.0
6869,6869,25.42
6870,6870,35.27
6871,6871,39.02
6872,6872,39.0
6873,6873,49.6
6874,6874,48.34
6875,6875,48.0
6876,6876,45.25
6877,6877,43.0
6878,6878,39.5
6879,6879,43.23
6880,6880,55.98
6881,6881,60.06
6882,6882,70.91
6883,6883,70.92
6884,6884,53.04
6885,6885,44.19
6886,6886,36.6
6887,6887,34.62
6888,6888,34.41
6889,6889,34.06
6890,6890,33.86
6891,6891,33.84
6892,6892,34.13
6893,6893,33.0
6894,6894,33.0
6895,6895,33.5
6896,6896,33.5
6897,6897,33.5
6898,6898,34.5
6899,6899,50.62
6900,6900,47.9
6901,6901,46.64
6902,6902,44.58
6903,6903,45.38
6904,6904,47.96
6905,6905,40.0
6906,6906,40.0
6907,6907,36.0
6908,6908,36.0
6909,6909,36.0
6910,6910,36.0
6911,6911,34.06
6912,6912,34.81
6913,6913,34.11
6914,6914,33.97
6915,6915,33.98
6916,6916,34.43
6917,6917,35.44
6918,6918,44.6
6919,6919,59.55
6920,6920,63.46
6921,6921,61.86
6922,6922,59.56
6923,6923,58.07
6924,6924,56.61
6925,6925,54.32
6926,6926,52.02
6927,6927,51.17
6928,6928,44.84
6929,6929,51.8
6930,6930,56.99
6931,6931,49.95
6932,6932,45.01
6933,6933,37.07
6934,6934,35.44
6935,6935,33.12
6936,6936,33.85
6937,6937,33.29
6938,6938,32.85
6939,6939,32.8
6940,6940,33.59
6941,6941,34.6
6942,6942,40.5
6943,6943,36.5
6944,6944,36.5
6945,6945,36.5
6946,6946,53.24
6947,6947,52.36
6948,6948,49.9
6949,6949,46.49
6950,6950,36.5
6951,6951,33.0
6952,6952,55.79
6953,6953,58.98
6954,6954,35.0
6955,6955,37.0
6956,6956,34.53
6957,6957,34.53
6958,6958,36.0
6959,6959,35.58
6960,6960,31.0
6961,6961,29.48
6962,6962,28.1
6963,6963,28.3
6964,6964,28.6
6965,6965,32.5
6966,6966,33.6
6967,6967,34.0
6968,6968,33.5
6969,6969,33.5
6970,6970,33.5
6971,6971,41.94
6972,6972,33.5
6973,6973,33.5
6974,6974,32.5
6975,6975,32.5
6976,6976,32.5
6977,6977,33.1
6978,6978,35.38
6979,6979,35.0
6980,6980,30.0
6981,6981,30.0
6982,6982,30.0
6983,6983,30.0
6984,6984,35.03
6985,6985,34.03
6986,6986,32.01
6987,6987,31.18
6988,6988,31.31
6989,6989,29.0
6990,6990,26.89
6991,6991,28.6
6992,6992,30.0
6993,6993,35.14
6994,6994,36.0
6995,6995,32.9
6996,6996,32.9
6997,6997,33.4
6998,6998,28.7
6999,6999,28.0
7000,7000,28.0
7001,7001,38.48
7002,7002,44.08
7003,7003,47.9
7004,7004,34.0
7005,7005,28.5
7006,7006,28.3
7007,7007,28.5
7008,7008,29.99
7009,7009,26.01
7010,7010,-13.25
7011,7011,-21.42
7012,7012,4.0
7013,7013,4.0
7014,7014,25.8
7015,7015,29.94
7016,7016,34.57
7017,7017,36.37
7018,7018,37.47
7019,7019,38.32
7020,7020,37.9
7021,7021,36.43
7022,7022,36.33
7023,7023,36.39
7024,7024,36.92
7025,7025,40.38
7026,7026,48.75
7027,7027,51.06
7028,7028,47.1
7029,7029,39.62
7030,7030,38.07
7031,7031,36.02
7032,7032,30.34
7033,7033,27.11
7034,7034,26.28
7035,7035,25.79
7036,7036,25.7
7037,7037,26.39
7038,7038,35.0
7039,7039,53.21
7040,7040,53.72
7041,7041,36.1
7042,7042,51.56
7043,7043,51.56
7044,7044,45.57
7045,7045,44.14
7046,7046,45.21
7047,7047,47.71
7048,7048,50.03
7049,7049,54.11
7050,7050,59.45
7051,7051,66.51
7052,7052,35.0
7053,7053,34.7
7054,7054,34.63
7055,7055,34.63
7056,7056,39.79
7057,7057,35.88
7058,7058,34.64
7059,7059,30.0
7060,7060,29.0
7061,7061,36.2
7062,7062,46.99
7063,7063,56.43
7064,7064,46.36
7065,7065,37.55
7066,7066,22.65
7067,7067,28.9
7068,7068,29.0
7069,7069,29.0
7070,7070,27.3
7071,7071,29.3
7072,7072,29.4
7073,7073,29.17
7074,7074,34.39
7075,7075,30.5
7076,7076,30.0
7077,7077,30.0
7078,7078,29.47
7079,7079,29.0
7080,7080,29.46
7081,7081,24.55
7082,7082,24.55
7083,7083,24.55
7084,7084,24.55
7085,7085,34.92
7086,7086,33.0
7087,7087,52.4
7088,7088,59.77
7089,7089,57.12
7090,7090,54.11
7091,7091,51.23
7092,7092,34.0
7093,7093,34.0
7094,7094,34.47
7095,7095,35.0
7096,7096,36.0
7097,7097,35.0
7098,7098,35.0
7099,7099,35.0
7100,7100,35.0
7101,7101,39.16
7102,7102,33.6
7103,7103,33.88
7104,7104,34.23
7105,7105,32.95
7106,7106,32.19
7107,7107,32.13
7108,7108,32.92
7109,7109,34.47
7110,7110,37.97
7111,7111,48.98
7112,7112,54.11
7113,7113,34.0
7114,7114,34.0
7115,7115,36.0
7116,7116,43.94
7117,7117,40.11
7118,7118,34.0
7119,7119,34.0
7120,7120,33.0
7121,7121,34.0
7122,7122,43.55
7123,7123,42.1
7124,7124,34.8
7125,7125,31.5
7126,7126,28.5
7127,7127,18.0
7128,7128,18.0
7129,7129,24.64
7130,7130,25.2
7131,7131,24.42
7132,7132,25.2
